"","datetime","time","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count","dayOfWeek"
"8762",2012-08-07 11:00:00,"11:00:00","3","0","1","2",31.16,36.365,66,60.032,214,"maandag"
"1006",2011-03-06 10:00:00,"10:00:00","1","0","0","2",17.22,21.21,100,199.995,31,"maandag"
"9629",2012-10-05 14:00:00,"14:00:00","4","0","1","1",30.34,32.575,37,150.013,400,"donderdag"
"7984",2012-06-13 01:00:00,"01:00:00","2","0","1","1",26.24,29.545,78,0,28,"donderdag"
"3152",2011-08-01 06:00:00,"06:00:00","3","0","1","1",27.06,30.305,83,60.032,100,"maandag"
"10026",2012-11-03 03:00:00,"03:00:00","4","0","0","2",13.94,15.91,49,169.979,28,"donderdag"
"159",2011-01-07 22:00:00,"22:00:00","1","0","1","2",7.38,9.85,43,110.014,36,"zaterdag"
"5589",2012-01-08 00:00:00,"00:00:00","1","0","0","1",15.58,19.695,40,190.012,91,"zondag"
"8775",2012-08-08 00:00:00,"00:00:00","3","0","1","1",28.7,33.335,84,0,58,"woensdag"
"6619",2012-03-13 02:00:00,"02:00:00","1","0","1","3",21.32,25,72,199.995,1,"woensdag"
"5019",2011-12-03 05:00:00,"05:00:00","4","0","0","1",9.84,12.88,70,60.032,6,"zaterdag"
"4901",2011-11-17 07:00:00,"07:00:00","4","0","1","3",13.94,15.91,61,190.012,168,"maandag"
"4035",2011-09-19 04:00:00,"04:00:00","3","0","1","2",20.5,24.24,77,110.014,8,"vrijdag"
"1490",2011-04-07 23:00:00,"23:00:00","2","0","1","1",15.58,19.695,76,169.979,54,"vrijdag"
"7306",2012-05-03 19:00:00,"19:00:00","2","0","1","1",28.7,32.575,61,12.998,522,"dinsdag"
"9321",2012-09-11 18:00:00,"18:00:00","3","0","1","1",26.24,31.06,36,110.014,877,"dinsdag"
"727",2011-02-13 16:00:00,"16:00:00","1","0","0","2",17.22,21.21,28,220.028,134,"woensdag"
"7852",2012-06-07 13:00:00,"13:00:00","2","0","1","1",28.7,31.82,37,190.012,315,"woensdag"
"6017",2012-02-06 23:00:00,"23:00:00","1","0","1","1",12.3,15.15,65,89.981,46,"maandag"
"2367",2011-06-06 13:00:00,"13:00:00","2","0","1","1",31.98,34.09,35,0,180,"dinsdag"
"3153",2011-08-01 07:00:00,"07:00:00","3","0","1","1",30.34,34.09,62,0,282,"maandag"
"1036",2011-03-07 17:00:00,"17:00:00","1","0","1","1",13.94,15.15,29,239.994,233,"dinsdag"
"2674",2011-06-19 08:00:00,"08:00:00","2","0","0","3",27.88,31.82,74,70.015,84,"donderdag"
"2553",2011-06-14 07:00:00,"07:00:00","2","0","1","1",22.96,26.515,52,279.993,365,"vrijdag"
"9370",2012-09-13 19:00:00,"19:00:00","3","0","1","1",26.24,30.305,65,89.981,674,"vrijdag"
"448",2011-02-01 18:00:00,"18:00:00","1","0","1","2",9.84,12.88,81,70.015,168,"dinsdag"
"7994",2012-06-13 11:00:00,"11:00:00","2","0","1","2",27.06,31.06,54,300.026,246,"donderdag"
"1791",2011-05-01 13:00:00,"13:00:00","2","0","0","2",20.5,24.24,63,110.014,332,"zondag"
"2624",2011-06-17 06:00:00,"06:00:00","2","0","1","1",22.96,26.515,94,0,97,"dinsdag"
"9211",2012-09-07 04:00:00,"04:00:00","3","0","1","1",25.42,28.03,88,0,8,"donderdag"
"485",2011-02-03 08:00:00,"08:00:00","1","0","1","1",5.74,6.06,50,239.994,188,"donderdag"
"4925",2011-11-18 07:00:00,"07:00:00","4","0","1","1",9.02,11.365,44,110.014,216,"dinsdag"
"7926",2012-06-10 15:00:00,"15:00:00","2","0","0","1",34.44,36.365,30,150.013,475,"zondag"
"679",2011-02-11 15:00:00,"15:00:00","1","0","1","1",13.12,15.91,21,110.014,74,"zondag"
"2687",2011-06-19 21:00:00,"21:00:00","2","0","0","1",27.88,31.82,79,89.981,167,"donderdag"
"5132",2011-12-07 22:00:00,"22:00:00","4","0","1","3",9.84,9.85,93,300.026,13,"donderdag"
"6264",2012-02-17 06:00:00,"06:00:00","1","0","1","2",11.48,14.395,96,89.981,71,"maandag"
"10051",2012-11-04 04:00:00,"04:00:00","4","0","0","1",10.66,13.635,65,89.981,9,"zaterdag"
"6813",2012-04-02 05:00:00,"05:00:00","2","0","1","1",16.4,20.455,76,329.975,24,"zaterdag"
"6111",2012-02-10 21:00:00,"21:00:00","1","0","1","2",13.12,16.665,66,60.032,122,"zaterdag"
"2128",2011-05-15 14:00:00,"14:00:00","2","0","0","1",26.24,30.305,73,12.998,437,"woensdag"
"8851",2012-08-11 04:00:00,"04:00:00","3","0","0","1",25.42,28.79,83,70.015,10,"zaterdag"
"7421",2012-05-08 14:00:00,"14:00:00","2","0","1","3",25.42,30.305,69,220.028,71,"dinsdag"
"2751",2011-07-03 13:00:00,"13:00:00","3","0","0","1",32.8,38.635,59,150.013,421,"zondag"
"10529",2012-12-05 03:00:00,"03:00:00","4","0","1","1",19.68,23.485,67,89.981,7,"dinsdag"
"7542",2012-05-13 15:00:00,"15:00:00","2","0","0","1",29.52,32.575,45,239.994,499,"maandag"
"9482",2012-09-18 11:00:00,"11:00:00","3","0","1","2",27.88,31.82,79,430.006,151,"donderdag"
"6913",2012-04-06 09:00:00,"09:00:00","2","0","1","1",13.94,15.15,42,220.028,376,"donderdag"
"3032",2011-07-15 06:00:00,"06:00:00","3","0","1","2",24.6,29.545,73,70.015,120,"maandag"
"1221",2011-03-15 16:00:00,"16:00:00","1","0","1","2",15.58,19.695,46,220.028,114,"vrijdag"
"8022",2012-06-14 15:00:00,"15:00:00","2","0","1","1",30.34,33.335,48,199.995,324,"vrijdag"
"1321",2011-03-19 22:00:00,"22:00:00","1","0","0","1",16.4,20.455,37,220.028,72,"woensdag"
"4124",2011-10-03 21:00:00,"21:00:00","4","0","1","2",16.4,20.455,82,0,138,"maandag"
"8615",2012-08-01 08:00:00,"08:00:00","3","0","1","2",27.06,30.305,78,12.998,681,"maandag"
"658",2011-02-10 16:00:00,"16:00:00","1","0","1","1",8.2,9.09,27,199.995,80,"zaterdag"
"2513",2011-06-12 15:00:00,"15:00:00","2","0","0","1",32.8,38.635,59,199.995,360,"woensdag"
"9216",2012-09-07 09:00:00,"09:00:00","3","0","1","1",28.7,33.335,79,89.981,344,"donderdag"
"2473",2011-06-10 23:00:00,"23:00:00","2","0","1","1",29.52,34.85,74,110.014,146,"zondag"
"3617",2011-09-01 15:00:00,"15:00:00","3","0","1","1",29.52,33.335,51,89.981,174,"donderdag"
"10441",2012-12-01 11:00:00,"11:00:00","4","0","0","2",13.12,16.665,76,70.015,392,"donderdag"
"3574",2011-08-18 20:00:00,"20:00:00","3","0","1","1",27.06,30.305,83,70.015,165,"maandag"
"8283",2012-07-06 12:00:00,"12:00:00","3","0","1","1",36.08,37.88,28,70.015,331,"donderdag"
"6145",2012-02-12 07:00:00,"07:00:00","1","0","0","1",3.28,4.545,53,12.998,18,"maandag"
"3341",2011-08-09 03:00:00,"03:00:00","3","0","1","1",29.52,34.09,62,0,3,"donderdag"
"650",2011-02-10 08:00:00,"08:00:00","1","0","1","1",4.1,3.79,49,220.028,178,"zaterdag"
"1182",2011-03-13 23:00:00,"23:00:00","1","0","0","1",10.66,12.88,65,150.013,28,"woensdag"
"8382",2012-07-10 15:00:00,"15:00:00","3","0","1","1",32.8,35.605,41,150.013,265,"dinsdag"
"2534",2011-06-13 12:00:00,"12:00:00","2","0","1","1",27.06,31.06,41,190.012,196,"donderdag"
"10225",2012-11-11 11:00:00,"11:00:00","4","0","0","1",18.86,22.725,59,89.981,504,"zondag"
"6742",2012-03-18 05:00:00,"05:00:00","1","0","0","2",16.4,20.455,94,70.015,6,"dinsdag"
"1078",2011-03-09 11:00:00,"11:00:00","1","0","1","2",13.12,14.395,76,260.027,59,"vrijdag"
"6300",2012-02-18 18:00:00,"18:00:00","1","0","0","1",18.86,22.725,38,199.995,246,"dinsdag"
"2550",2011-06-14 04:00:00,"04:00:00","2","0","1","1",22.14,25.76,60,169.979,3,"vrijdag"
"4290",2011-10-10 19:00:00,"19:00:00","4","1","0","2",23.78,27.275,78,60.032,336,"woensdag"
"6773",2012-03-19 12:00:00,"12:00:00","1","0","1","1",24.6,30.305,64,169.979,282,"woensdag"
"9790",2012-10-12 07:00:00,"07:00:00","4","0","1","1",14.76,18.18,81,60.032,392,"zaterdag"
"4557",2011-11-02 23:00:00,"23:00:00","4","0","1","1",14.76,18.18,76,60.032,57,"woensdag"
"647",2011-02-10 05:00:00,"05:00:00","1","0","1","2",4.92,6.06,50,150.013,6,"zaterdag"
"2383",2011-06-07 05:00:00,"05:00:00","2","0","1","1",23.78,27.275,88,110.014,32,"woensdag"
"8232",2012-07-04 09:00:00,"09:00:00","3","1","0","1",31.16,34.85,52,0,293,"dinsdag"
"1762",2011-04-19 08:00:00,"08:00:00","2","0","1","2",20.5,24.24,68,89.981,351,"zaterdag"
"10248",2012-11-12 10:00:00,"10:00:00","4","1","0","1",19.68,23.485,77,110.014,266,"dinsdag"
"4776",2011-11-12 02:00:00,"02:00:00","4","0","0","1",9.84,12.88,65,60.032,46,"dinsdag"
"6786",2012-04-01 01:00:00,"01:00:00","2","0","0","2",14.76,17.425,76,110.014,62,"vrijdag"
"9521",2012-10-01 02:00:00,"02:00:00","4","0","1","1",18.86,22.725,72,0,12,"zaterdag"
"3951",2011-09-15 16:00:00,"16:00:00","3","0","1","2",22.14,25.76,77,310.009,222,"zondag"
"3455",2011-08-13 21:00:00,"21:00:00","3","0","0","2",27.88,31.82,83,260.027,167,"dinsdag"
"7269",2012-05-02 06:00:00,"06:00:00","2","0","1","3",22.96,26.515,84,0,120,"maandag"
"3849",2011-09-11 09:00:00,"09:00:00","3","0","0","1",27.06,31.06,74,0,227,"dinsdag"
"4802",2011-11-13 04:00:00,"04:00:00","4","0","0","2",14.76,17.425,62,89.981,6,"woensdag"
"1655",2011-04-14 21:00:00,"21:00:00","2","0","1","1",18.86,22.725,63,89.981,145,"zondag"
"2372",2011-06-06 18:00:00,"18:00:00","2","0","1","1",31.16,33.335,31,89.981,556,"dinsdag"
"7632",2012-05-17 09:00:00,"09:00:00","2","0","1","1",22.14,25.76,52,279.993,346,"zaterdag"
"2589",2011-06-15 19:00:00,"19:00:00","2","0","1","1",28.7,31.82,37,190.012,416,"zaterdag"
"1834",2011-05-03 08:00:00,"08:00:00","2","0","1","2",22.96,26.515,83,190.012,459,"dinsdag"
"2607",2011-06-16 13:00:00,"13:00:00","2","0","1","2",29.52,33.335,54,169.979,151,"maandag"
"3168",2011-08-01 22:00:00,"22:00:00","3","0","1","1",28.7,32.575,70,60.032,137,"maandag"
"613",2011-02-08 17:00:00,"17:00:00","1","0","1","1",9.02,9.09,32,390.007,176,"woensdag"
"1998",2011-05-10 04:00:00,"04:00:00","2","0","1","1",17.22,21.21,62,169.979,2,"donderdag"
"6441",2012-03-05 15:00:00,"15:00:00","1","0","1","2",12.3,14.395,53,12.998,130,"zondag"
"1397",2011-04-04 02:00:00,"02:00:00","2","0","1","1",15.58,19.695,66,169.979,2,"dinsdag"
"6058",2012-02-08 16:00:00,"16:00:00","1","0","1","3",10.66,13.635,81,70.015,75,"woensdag"
"2856",2011-07-07 22:00:00,"22:00:00","3","0","1","1",30.34,34.09,62,110.014,182,"vrijdag"
"9388",2012-09-14 13:00:00,"13:00:00","3","0","1","2",28.7,32.575,54,12.998,408,"zaterdag"
"667",2011-02-11 01:00:00,"01:00:00","1","0","1","1",4.1,6.82,54,60.032,7,"zondag"
"5964",2012-02-04 17:00:00,"17:00:00","1","0","0","3",12.3,14.395,70,12.998,67,"vrijdag"
"3866",2011-09-12 02:00:00,"02:00:00","3","0","1","1",22.96,26.515,88,0,2,"donderdag"
"10203",2012-11-10 13:00:00,"13:00:00","4","0","0","1",21.32,25,39,0,651,"zaterdag"
"6755",2012-03-18 18:00:00,"18:00:00","1","0","0","1",22.96,26.515,64,110.014,459,"dinsdag"
"1497",2011-04-08 06:00:00,"06:00:00","2","0","1","2",13.94,18.18,87,0,35,"zondag"
"93",2011-01-05 01:00:00,"01:00:00","1","0","1","1",6.56,9.85,74,60.032,6,"donderdag"
"7401",2012-05-07 18:00:00,"18:00:00","2","0","1","2",24.6,31.06,53,239.994,680,"zondag"
"2421",2011-06-08 19:00:00,"19:00:00","2","0","1","1",33.62,40.15,59,89.981,384,"vrijdag"
"2784",2011-07-04 22:00:00,"22:00:00","3","1","0","2",30.34,34.09,62,89.981,326,"dinsdag"
"2753",2011-07-03 15:00:00,"15:00:00","3","0","0","1",34.44,40.15,53,199.995,376,"zondag"
"18",2011-01-01 18:00:00,"18:00:00","1","0","0","3",17.22,21.21,88,169.979,35,"zaterdag"
"2654",2011-06-18 12:00:00,"12:00:00","2","0","0","1",30.34,34.85,66,60.032,420,"woensdag"
"5215",2011-12-11 09:00:00,"09:00:00","4","0","0","1",8.2,12.88,59,0,107,"dinsdag"
"10061",2012-11-04 14:00:00,"14:00:00","4","0","0","1",16.4,20.455,40,12.998,509,"zaterdag"
"8706",2012-08-05 03:00:00,"03:00:00","3","0","0","1",29.52,34.85,74,169.979,41,"zaterdag"
"7001",2012-04-10 01:00:00,"01:00:00","2","0","1","1",17.22,21.21,50,150.013,9,"dinsdag"
"4957",2011-11-19 15:00:00,"15:00:00","4","0","0","1",17.22,21.21,41,12.998,382,"woensdag"
"955",2011-03-04 06:00:00,"06:00:00","1","0","1","2",6.56,9.85,74,60.032,29,"zaterdag"
"1809",2011-05-02 07:00:00,"07:00:00","2","0","1","2",18.86,22.725,82,220.028,209,"maandag"
"1156",2011-03-12 20:00:00,"20:00:00","1","0","0","1",16.4,20.455,58,70.015,86,"dinsdag"
"7479",2012-05-11 00:00:00,"00:00:00","2","0","1","1",18.86,22.725,55,70.015,64,"vrijdag"
"8677",2012-08-03 22:00:00,"22:00:00","3","0","1","1",31.16,36.365,70,169.979,202,"woensdag"
"10775",2012-12-15 09:00:00,"09:00:00","4","0","0","1",10.66,13.635,75,70.015,220,"zondag"
"6785",2012-04-01 00:00:00,"00:00:00","2","0","0","2",14.76,16.665,76,169.979,67,"vrijdag"
"5982",2012-02-05 11:00:00,"11:00:00","1","0","0","2",10.66,12.88,70,12.998,182,"zondag"
"2417",2011-06-08 15:00:00,"15:00:00","2","0","1","1",37.72,43.94,40,110.014,128,"vrijdag"
"1438",2011-04-05 19:00:00,"19:00:00","2","0","1","1",14.76,16.665,43,199.995,160,"woensdag"
"3462",2011-08-14 04:00:00,"04:00:00","3","0","0","3",26.24,28.03,94,12.998,3,"woensdag"
"4842",2011-11-14 20:00:00,"20:00:00","4","0","1","1",24.6,31.06,53,239.994,240,"donderdag"
"9997",2012-11-01 22:00:00,"22:00:00","4","0","1","1",14.76,17.425,57,110.014,202,"dinsdag"
"9490",2012-09-18 19:00:00,"19:00:00","3","0","1","2",24.6,27.275,88,199.995,324,"donderdag"
"8015",2012-06-14 08:00:00,"08:00:00","2","0","1","1",24.6,30.305,64,220.028,719,"vrijdag"
"5879",2012-02-01 04:00:00,"04:00:00","1","0","1","1",16.4,20.455,50,110.014,1,"dinsdag"
"3411",2011-08-12 01:00:00,"01:00:00","3","0","1","1",26.24,31.06,53,89.981,23,"maandag"
"5709",2012-01-13 01:00:00,"01:00:00","1","0","1","2",15.58,19.695,76,199.995,12,"zondag"
"5426",2012-01-01 04:00:00,"04:00:00","1","0","0","1",11.48,15.15,81,60.032,8,"zaterdag"
"1964",2011-05-08 18:00:00,"18:00:00","2","0","0","1",23.78,27.275,49,0,268,"dinsdag"
"9450",2012-09-17 03:00:00,"03:00:00","3","0","1","1",20.5,24.24,77,60.032,7,"woensdag"
"7609",2012-05-16 10:00:00,"10:00:00","2","0","1","1",27.06,31.06,61,0,192,"vrijdag"
"5146",2011-12-08 12:00:00,"12:00:00","4","0","1","1",11.48,12.88,52,220.028,156,"zaterdag"
"2016",2011-05-10 22:00:00,"22:00:00","2","0","1","1",21.32,25,55,70.015,150,"donderdag"
"4148",2011-10-04 21:00:00,"21:00:00","4","0","1","1",20.5,24.24,72,89.981,166,"woensdag"
"3872",2011-09-12 09:00:00,"09:00:00","3","0","1","1",26.24,30.305,69,0,176,"donderdag"
"9017",2012-08-18 02:00:00,"02:00:00","3","0","0","3",25.42,28.03,88,110.014,43,"maandag"
"6326",2012-02-19 20:00:00,"20:00:00","1","0","0","2",12.3,14.395,52,190.012,103,"woensdag"
"7521",2012-05-12 18:00:00,"18:00:00","2","0","0","2",27.06,31.06,31,12.998,546,"zondag"
"110",2011-01-05 19:00:00,"19:00:00","1","0","1","1",9.84,12.88,38,70.015,132,"donderdag"
"9760",2012-10-11 01:00:00,"01:00:00","4","0","1","1",18.04,21.97,47,12.998,11,"donderdag"
"4996",2011-12-02 06:00:00,"06:00:00","4","0","1","1",9.02,13.635,80,0,87,"vrijdag"
"6254",2012-02-16 20:00:00,"20:00:00","1","0","1","2",13.12,16.665,87,89.981,216,"zaterdag"
"4488",2011-10-19 01:00:00,"01:00:00","4","0","1","2",21.32,25,77,12.998,16,"zondag"
"1727",2011-04-17 21:00:00,"21:00:00","2","0","0","1",20.5,24.24,42,12.998,83,"donderdag"
"926",2011-03-03 01:00:00,"01:00:00","1","0","1","1",9.84,9.85,30,310.009,1,"donderdag"
"10796",2012-12-16 06:00:00,"06:00:00","4","0","0","2",13.94,18.18,87,0,6,"dinsdag"
"8566",2012-07-18 07:00:00,"07:00:00","3","0","1","1",30.34,34.85,66,110.014,495,"vrijdag"
"8951",2012-08-15 08:00:00,"08:00:00","3","0","1","2",28.7,32.575,65,190.012,682,"donderdag"
"2270",2011-06-02 12:00:00,"12:00:00","2","0","1","1",31.16,33.335,25,310.009,232,"donderdag"
"734",2011-02-13 23:00:00,"23:00:00","1","0","0","1",16.4,20.455,35,239.994,30,"woensdag"
"1435",2011-04-05 16:00:00,"16:00:00","2","0","1","1",15.58,19.695,46,279.993,130,"woensdag"
"4889",2011-11-16 19:00:00,"19:00:00","4","0","1","3",18.86,22.725,88,260.027,111,"zondag"
"8198",2012-07-02 23:00:00,"23:00:00","3","0","1","1",30.34,33.335,51,70.015,102,"zaterdag"
"7182",2012-04-17 15:00:00,"15:00:00","2","0","1","1",27.06,31.06,24,220.028,308,"donderdag"
"4896",2011-11-17 02:00:00,"02:00:00","4","0","1","2",17.22,21.21,82,150.013,5,"maandag"
"4695",2011-11-08 17:00:00,"17:00:00","4","0","1","1",21.32,25,43,110.014,499,"donderdag"
"2000",2011-05-10 06:00:00,"06:00:00","2","0","1","1",17.22,21.21,67,89.981,112,"donderdag"
"5953",2012-02-04 06:00:00,"06:00:00","1","0","0","1",9.02,11.365,87,89.981,5,"vrijdag"
"3273",2011-08-06 07:00:00,"07:00:00","3","0","0","1",27.88,31.82,83,110.014,63,"zondag"
"2535",2011-06-13 13:00:00,"13:00:00","2","0","1","1",28.7,31.82,37,0,227,"donderdag"
"9333",2012-09-12 06:00:00,"06:00:00","3","0","1","1",20.5,24.24,72,60.032,205,"donderdag"
"4242",2011-10-08 19:00:00,"19:00:00","4","0","0","1",22.14,25.76,68,89.981,248,"maandag"
"10834",2012-12-17 20:00:00,"20:00:00","4","0","1","2",17.22,21.21,94,169.979,200,"woensdag"
"9186",2012-09-06 03:00:00,"03:00:00","3","0","1","1",28.7,33.335,84,70.015,9,"woensdag"
"10405",2012-11-18 23:00:00,"23:00:00","4","0","0","1",14.76,17.425,66,150.013,59,"dinsdag"
"5868",2012-01-19 17:00:00,"17:00:00","1","0","1","2",10.66,11.365,44,220.028,385,"zondag"
"1223",2011-03-15 18:00:00,"18:00:00","1","0","1","2",14.76,16.665,62,199.995,225,"vrijdag"
"8489",2012-07-15 02:00:00,"02:00:00","3","0","0","2",27.88,31.82,89,110.014,115,"maandag"
"8149",2012-06-19 22:00:00,"22:00:00","2","0","1","1",29.52,34.85,79,60.032,291,"donderdag"
"3072",2011-07-16 22:00:00,"22:00:00","3","0","0","1",28.7,32.575,65,190.012,201,"woensdag"
"2353",2011-06-05 23:00:00,"23:00:00","2","0","0","1",25.42,29.545,78,89.981,86,"maandag"
"4054",2011-09-19 23:00:00,"23:00:00","3","0","1","2",22.96,26.515,73,12.998,68,"vrijdag"
"9208",2012-09-07 01:00:00,"01:00:00","3","0","1","1",25.42,28.03,88,70.015,29,"donderdag"
"5796",2012-01-16 16:00:00,"16:00:00","1","1","0","1",10.66,11.365,44,239.994,180,"woensdag"
"5743",2012-01-14 11:00:00,"11:00:00","1","0","0","1",8.2,9.85,40,12.998,178,"maandag"
"7939",2012-06-11 04:00:00,"04:00:00","2","0","1","1",26.24,29.545,78,89.981,7,"maandag"
"9669",2012-10-07 06:00:00,"06:00:00","4","0","0","2",18.04,21.97,54,12.998,23,"zaterdag"
"2144",2011-05-16 06:00:00,"06:00:00","2","0","1","1",21.32,25,88,110.014,104,"vrijdag"
"359",2011-01-16 11:00:00,"11:00:00","1","0","0","1",9.84,11.365,44,169.979,93,"woensdag"
"4441",2011-10-17 02:00:00,"02:00:00","4","0","1","1",22.96,26.515,54,260.027,7,"vrijdag"
"7464",2012-05-10 09:00:00,"09:00:00","2","0","1","1",20.5,24.24,59,310.009,361,"donderdag"
"5281",2011-12-14 03:00:00,"03:00:00","4","0","1","1",11.48,15.91,65,0,3,"zaterdag"
"3614",2011-09-01 12:00:00,"12:00:00","3","0","1","2",29.52,33.335,51,89.981,229,"donderdag"
"7283",2012-05-02 20:00:00,"20:00:00","2","0","1","1",21.32,25,77,169.979,338,"maandag"
"2358",2011-06-06 04:00:00,"04:00:00","2","0","1","1",22.96,26.515,94,70.015,8,"dinsdag"
"4417",2011-10-16 02:00:00,"02:00:00","4","0","0","1",17.22,21.21,54,89.981,65,"donderdag"
"10188",2012-11-09 22:00:00,"22:00:00","4","0","1","1",13.94,17.425,71,70.015,163,"vrijdag"
"2893",2011-07-09 11:00:00,"11:00:00","3","0","0","1",31.98,34.85,46,199.995,290,"maandag"
"1590",2011-04-12 04:00:00,"04:00:00","2","0","1","2",22.96,26.515,64,89.981,6,"vrijdag"
"6488",2012-03-07 14:00:00,"14:00:00","1","0","1","1",21.32,25,36,220.028,175,"dinsdag"
"374",2011-01-17 02:00:00,"02:00:00","1","1","0","2",7.38,8.335,43,169.979,8,"vrijdag"
"753",2011-02-14 18:00:00,"18:00:00","1","0","1","1",16.4,20.455,40,409.973,205,"donderdag"
"4433",2011-10-16 18:00:00,"18:00:00","4","0","0","1",22.96,26.515,49,300.026,328,"donderdag"
"8369",2012-07-10 02:00:00,"02:00:00","3","0","1","1",28.7,33.335,74,89.981,16,"dinsdag"
"6317",2012-02-19 11:00:00,"11:00:00","1","0","0","2",10.66,11.365,56,220.028,226,"woensdag"
"2767",2011-07-04 05:00:00,"05:00:00","3","1","0","2",26.24,28.79,83,89.981,4,"dinsdag"
"969",2011-03-04 20:00:00,"20:00:00","1","0","1","2",12.3,14.395,70,12.998,87,"zaterdag"
"795",2011-02-16 14:00:00,"14:00:00","1","0","1","1",18.86,22.725,28,279.993,82,"zaterdag"
"4851",2011-11-15 05:00:00,"05:00:00","4","0","1","1",22.14,25.76,68,190.012,28,"vrijdag"
"8620",2012-08-01 13:00:00,"13:00:00","3","0","1","1",32.8,37.12,52,110.014,280,"maandag"
"6205",2012-02-14 19:00:00,"19:00:00","1","0","1","2",14.76,17.425,50,110.014,281,"donderdag"
"7125",2012-04-15 06:00:00,"06:00:00","2","0","0","1",20.5,24.24,63,89.981,16,"maandag"
"6902",2012-04-05 22:00:00,"22:00:00","2","0","1","1",16.4,20.455,47,12.998,149,"woensdag"
"4123",2011-10-03 20:00:00,"20:00:00","4","0","1","3",16.4,20.455,82,0,204,"maandag"
"10710",2012-12-12 16:00:00,"16:00:00","4","0","1","2",13.94,16.665,46,89.981,329,"donderdag"
"7493",2012-05-11 14:00:00,"14:00:00","2","0","1","1",25.42,30.305,23,150.013,334,"vrijdag"
"4248",2011-10-09 01:00:00,"01:00:00","4","0","0","1",18.86,22.725,88,0,78,"dinsdag"
"3590",2011-08-19 12:00:00,"12:00:00","3","0","1","2",30.34,34.09,62,60.032,222,"dinsdag"
"4916",2011-11-17 22:00:00,"22:00:00","4","0","1","1",10.66,12.12,52,169.979,84,"maandag"
"2456",2011-06-10 06:00:00,"06:00:00","2","0","1","1",27.06,30.305,78,60.032,104,"zondag"
"7699",2012-06-01 04:00:00,"04:00:00","2","0","1","2",25.42,29.545,73,60.032,6,"woensdag"
"2116",2011-05-15 02:00:00,"02:00:00","2","0","0","2",21.32,25,100,89.981,50,"woensdag"
"10431",2012-12-01 01:00:00,"01:00:00","4","0","0","1",10.66,15.15,81,0,69,"donderdag"
"7118",2012-04-14 23:00:00,"23:00:00","2","0","0","2",22.14,25.76,56,12.998,196,"zondag"
"8925",2012-08-14 06:00:00,"06:00:00","3","0","1","3",26.24,28.79,83,12.998,64,"woensdag"
"8845",2012-08-10 22:00:00,"22:00:00","3","0","1","1",29.52,34.85,74,190.012,218,"vrijdag"
"2540",2011-06-13 18:00:00,"18:00:00","2","0","1","1",28.7,31.82,37,239.994,586,"donderdag"
"9018",2012-08-18 03:00:00,"03:00:00","3","0","0","1",25.42,28.03,88,12.998,30,"maandag"
"10506",2012-12-04 04:00:00,"04:00:00","4","0","1","2",16.4,20.455,87,89.981,7,"maandag"
"9260",2012-09-09 05:00:00,"05:00:00","3","0","0","1",21.32,25,77,12.998,55,"zondag"
"143",2011-01-07 06:00:00,"06:00:00","1","0","1","2",8.2,12.88,69,0,34,"zaterdag"
"620",2011-02-09 00:00:00,"00:00:00","1","0","1","1",4.1,3.79,36,239.994,17,"vrijdag"
"3585",2011-08-19 07:00:00,"07:00:00","3","0","1","2",27.06,30.305,83,60.032,263,"dinsdag"
"6540",2012-03-09 18:00:00,"18:00:00","1","0","1","1",18.04,21.97,26,350.008,470,"vrijdag"
"3526",2011-08-16 20:00:00,"20:00:00","3","0","1","1",30.34,33.335,51,0,280,"zaterdag"
"5267",2011-12-13 13:00:00,"13:00:00","4","0","1","1",16.4,20.455,37,220.028,127,"vrijdag"
"9195",2012-09-06 12:00:00,"12:00:00","3","0","1","2",29.52,34.85,79,150.013,137,"woensdag"
"8778",2012-08-08 03:00:00,"03:00:00","3","0","1","1",28.7,33.335,84,0,7,"woensdag"
"7834",2012-06-06 19:00:00,"19:00:00","2","0","1","1",22.96,26.515,73,199.995,538,"dinsdag"
"2793",2011-07-05 07:00:00,"07:00:00","3","0","1","1",28.7,32.575,65,60.032,270,"woensdag"
"4389",2011-10-14 22:00:00,"22:00:00","4","0","1","1",18.86,22.725,59,150.013,143,"maandag"
"2062",2011-05-12 20:00:00,"20:00:00","2","0","1","1",24.6,30.305,64,12.998,276,"zondag"
"1308",2011-03-19 09:00:00,"09:00:00","1","0","0","1",17.22,21.21,44,310.009,76,"woensdag"
"10785",2012-12-15 19:00:00,"19:00:00","4","0","0","1",14.76,17.425,62,89.981,257,"zondag"
